temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
17.37,83.25,4146.53,14.82,2.45,316.22
28.19,79.08,7683.55,35.47,2.55,417.48
26.04,37.72,9359.56,32.93,2.87,660.12
26.23,66.12,4395.19,34.73,1.01,503.51
21.43,33.4,8477.92,18.41,0.52,654.49
23.51,43.2,2668.73,36.62,2.93,751.98
17.34,87.4,5229.44,20.19,3.85,699.98
33.37,83.69,6018.54,13.94,1.39,726.36
16.3,82.82,1748.93,26.32,2.28,489.48
16.66,50.03,4595.06,10.5,3.1,532.23
20.76,79.45,4619.09,21.16,1.05,669.96
24.3,70.22,9985.34,28.95,1.2,428.83
33.91,39.05,1803.24,33.5,4.85,748.14
15.3,64.33,2212.48,24.76,3.33,414.05
29.97,41.89,5239.59,12.84,4.82,472.07
18.51,37.88,4442.56,19.33,0.92,494.08
24.5,88.4,9604.53,39.53,0.51,441.42
32.96,37.11,5008.0,11.63,0.83,671.19
16.74,59.0,5327.91,34.45,1.47,766.03
29.2,35.28,9537.65,30.46,2.16,466.46
29.82,89.14,9976.72,39.65,3.22,752.7
20.41,38.38,2672.32,38.5,1.54,379.71
25.51,89.18,8731.41,18.83,2.94,565.05
29.34,62.04,8112.73,20.51,3.28,571.22
19.76,43.6,7963.21,16.16,3.03,611.3
26.58,35.43,1373.9,36.23,3.77,377.21
18.07,31.85,7655.81,21.47,2.63,721.57
23.17,45.36,1926.46,11.98,4.15,440.72
18.71,47.77,5496.82,15.69,2.7,578.6
26.0,35.51,3029.86,21.47,1.74,604.94
17.35,42.7,9670.63,10.72,3.27,790.55
17.78,55.65,6783.24,31.76,1.75,438.56
18.6,53.73,5906.86,19.86,4.8,556.13
32.82,72.58,7819.0,11.23,4.59,678.36
33.36,79.04,9820.02,33.37,4.84,602.57
31.8,84.18,9679.89,20.86,1.77,745.17
28.92,42.13,3912.34,36.34,4.58,498.1
23.45,77.57,2153.99,18.47,2.48,514.02
15.77,54.76,4332.23,26.31,1.12,307.74
18.39,67.43,9649.5,19.25,4.89,717.02
25.14,84.81,2861.44,22.14,0.79,488.72
19.85,37.83,7879.44,21.44,0.96,468.76
34.17,87.14,5124.1,25.56,1.39,691.63
26.47,82.54,5990.97,36.56,3.44,590.79
22.13,45.12,8109.69,11.81,2.77,400.42
17.34,85.41,6892.66,17.24,2.93,710.23
33.45,80.92,8269.26,17.44,4.74,690.44
25.42,65.91,4268.83,13.39,0.98,340.61
25.1,49.8,6510.09,17.86,3.43,383.66
16.39,65.33,2597.61,31.02,3.76,437.57
34.53,41.17,1050.04,39.86,1.54,797.06
22.63,67.09,7607.03,39.9,4.89,766.14
23.28,56.44,4807.52,24.61,2.11,795.1
25.57,76.86,9559.32,21.69,3.33,738.0
25.94,81.88,4136.04,38.06,3.94,338.52
28.22,47.75,8119.36,32.82,3.46,704.53
19.15,58.66,3020.4,32.6,4.83,616.73
23.07,39.41,8940.57,33.46,3.49,493.74
28.34,51.16,8200.59,25.38,1.59,350.82
18.03,34.43,8080.14,27.1,4.21,504.75
16.61,32.8,8174.31,22.31,0.54,652.26
17.87,38.23,3523.39,11.02,0.62,744.08
25.11,86.42,5689.14,29.87,1.25,449.86
16.87,42.92,1401.45,27.53,1.21,509.2
28.56,30.54,3261.19,37.38,0.75,384.85
15.53,85.64,9264.11,20.75,1.28,471.0
16.58,67.87,4809.64,10.61,1.58,526.05
33.84,74.98,1770.94,31.13,0.83,339.54
29.35,50.53,9195.53,37.24,2.01,712.78
29.56,69.85,2247.98,23.08,2.85,528.66
17.8,59.78,6480.32,32.45,3.96,535.84
34.36,85.09,5290.01,36.52,3.52,352.04
21.6,53.95,8448.17,16.36,3.55,735.76
17.89,47.74,6597.32,11.81,2.95,364.32
23.57,86.37,1019.7,29.06,2.45,429.01
26.96,74.02,1914.39,26.28,4.58,757.76
17.98,47.9,4751.83,11.69,4.99,338.28
33.45,48.85,5924.53,27.48,2.26,751.78
25.37,46.52,6509.75,35.01,1.67,375.15
27.8,51.85,9446.47,39.61,1.27,679.09
26.06,35.48,8314.26,31.68,1.34,638.64
19.04,44.06,1007.21,10.31,4.65,634.47
22.82,52.36,3075.29,38.98,2.43,306.87
22.66,71.39,6791.65,10.69,1.79,449.14
28.61,30.35,8662.18,15.86,4.03,517.21
16.91,58.38,5003.94,33.01,1.08,527.36
27.81,36.59,8272.91,10.81,4.22,563.59
28.47,86.45,3836.8,26.91,4.9,360.17
32.68,70.43,9217.19,34.74,1.35,775.25
25.64,50.56,1518.5,20.77,1.45,377.23
15.1,61.91,7313.03,28.06,4.02,316.08
22.69,67.32,2298.53,15.82,4.11,523.99
27.11,37.0,8510.47,38.53,1.88,438.33
32.16,85.57,2600.55,24.09,3.52,420.59
19.45,59.62,6714.83,33.67,4.51,658.03
16.35,35.15,7278.81,10.34,2.27,442.01
21.36,77.07,1033.55,20.06,2.51,345.1
30.0,85.73,5340.0,35.08,3.33,417.7
21.79,62.31,8549.27,31.51,0.51,698.47
20.39,57.54,8748.49,10.04,1.08,735.34
22.41,71.84,8310.52,19.58,2.34,588.94
34.36,81.1,7835.39,27.98,2.05,334.29
24.49,40.53,2842.82,36.43,4.61,544.75
29.67,43.54,1809.03,19.48,4.52,653.29
30.9,51.68,1329.53,22.32,3.75,733.78
25.47,83.51,5871.46,37.18,1.48,335.3
24.44,39.13,4853.69,33.69,3.27,606.43
22.07,72.86,4959.82,30.11,0.56,682.57
28.76,77.12,9783.21,20.6,4.5,454.29
22.4,86.82,7517.48,16.04,3.42,731.61
26.43,41.04,5860.5,36.36,4.73,693.05
34.97,35.17,7130.2,31.3,1.95,440.85
27.61,72.61,6295.8,38.84,4.38,314.78
33.4,69.72,1928.97,21.47,4.56,733.84
21.37,41.08,4767.35,21.03,0.68,331.06
25.36,38.25,3699.21,35.7,2.12,477.14
18.15,89.81,7928.4,39.93,1.54,749.21
27.08,48.14,1029.51,36.96,0.94,448.4
28.24,68.96,8689.73,10.38,2.91,393.96
29.97,59.81,8397.3,15.64,2.53,775.9
30.21,80.43,9241.67,10.05,0.51,382.45
19.98,54.54,1653.14,28.68,3.26,740.31
31.54,82.21,7862.63,32.24,0.86,605.71
15.28,75.2,6814.06,12.75,3.8,511.52
18.59,34.42,7140.58,23.51,4.64,393.6
20.26,87.1,3344.59,31.02,1.9,790.03
27.7,73.68,6985.57,10.39,2.17,511.87
15.5,78.42,4616.32,18.08,3.19,620.55
31.57,33.56,1944.02,37.5,2.09,496.69
21.96,43.67,9616.86,36.48,0.82,345.16
29.15,84.99,3288.75,25.24,1.21,325.17
26.98,67.16,7417.64,16.73,3.09,394.88
23.67,84.9,8288.26,27.87,2.76,305.77
30.07,61.27,1541.75,27.79,1.71,607.11
22.81,48.27,9342.51,25.8,4.46,569.86
16.85,72.53,9668.74,23.57,3.15,448.39
15.76,58.25,6425.07,28.76,1.78,786.96
20.38,65.36,8846.95,32.29,2.79,301.11
33.82,33.26,6650.09,37.24,1.71,754.73
18.64,53.05,1436.41,38.03,1.5,775.99
19.55,36.56,9024.26,36.98,2.37,568.86
28.84,82.56,9322.22,31.54,1.13,406.28
17.99,51.29,3651.05,33.09,2.58,585.48
17.23,74.24,8168.62,12.55,0.84,799.47
29.76,56.3,6679.56,34.09,0.94,641.22
23.09,56.26,1876.47,24.07,3.43,487.84
18.39,70.85,6071.8,21.44,1.4,392.36
22.9,67.98,6764.83,30.25,2.14,427.58
22.17,40.29,1800.87,39.28,1.43,732.01
34.05,69.34,6328.48,18.93,3.01,695.43
34.99,60.68,8292.46,12.7,3.57,479.79
28.84,41.82,5551.34,33.93,0.97,649.9
32.67,65.18,7172.04,24.75,4.82,702.77
15.51,38.56,2371.85,18.05,2.17,655.87
24.72,30.14,8610.16,35.96,0.8,588.26
20.31,35.86,9924.95,22.69,1.6,518.15
26.51,46.37,6938.5,35.4,4.71,529.88
25.66,32.05,7796.97,38.25,2.24,629.27
22.25,55.97,3218.66,30.5,2.15,359.27
27.77,89.04,1808.4,38.56,4.92,473.89
20.5,59.25,9103.15,30.36,1.32,634.01
20.91,68.32,6253.63,36.89,2.01,458.26
24.63,34.92,8020.39,15.19,2.98,582.13
17.91,30.41,7285.45,31.33,2.24,786.41
17.44,66.34,2728.1,19.52,0.58,301.04
25.04,68.86,9732.66,33.03,4.2,357.06
20.61,68.83,7009.76,38.68,2.54,646.07
16.66,76.19,9595.21,31.08,0.72,781.64
17.39,64.01,8992.93,32.26,1.29,546.04
16.43,66.77,5702.37,20.13,4.92,668.03
30.29,47.1,7019.38,24.95,4.64,393.63
28.12,79.71,7744.83,28.9,2.04,589.38
32.91,79.25,2282.47,27.3,3.78,387.94
23.51,68.98,4328.5,23.81,3.47,624.79
19.74,47.28,8121.57,34.64,1.61,781.1
23.33,59.45,8683.77,17.22,4.96,385.87
28.84,41.27,1635.7,28.18,3.75,786.82
33.05,89.22,5481.89,16.56,0.55,386.3
31.5,53.63,1417.49,30.63,4.88,339.18
18.17,64.16,7629.99,37.15,2.74,766.05
15.32,69.0,1269.54,29.72,2.86,588.86
25.34,71.05,5639.64,35.11,2.55,339.38
16.43,37.5,2510.73,23.63,3.41,434.53
16.27,59.37,8983.89,13.5,3.67,404.32
23.71,59.84,8663.86,13.15,3.69,459.28
23.1,33.7,5966.7,15.69,1.69,650.04
26.75,45.67,7805.23,11.94,4.86,701.35
24.18,40.1,8999.91,26.77,1.45,362.07
29.0,85.59,2387.78,18.18,2.94,416.87
20.25,46.0,7946.25,22.36,0.55,339.57
15.88,36.39,3266.99,13.83,3.51,766.29
31.85,75.63,2461.67,29.23,1.67,424.94
15.1,55.93,1276.14,32.47,4.77,318.85
22.86,81.79,1309.64,12.26,0.86,652.88
28.56,79.73,7509.06,36.31,2.04,747.75
30.34,80.64,9354.61,21.26,3.3,554.89
22.33,61.82,5949.54,14.22,4.08,563.94
33.21,55.25,4549.57,16.65,0.51,369.3
17.58,73.21,6509.65,10.73,4.28,756.95
19.41,31.84,1187.0,18.43,1.7,754.86
24.32,61.84,7907.99,30.64,4.29,482.9
24.32,55.47,2390.76,20.78,2.95,350.42
24.54,30.48,1010.71,35.5,3.86,796.93
16.66,84.7,1337.77,20.15,4.69,328.55
18.95,84.4,3123.07,36.18,3.04,470.97
16.39,67.66,1526.63,18.19,1.24,569.69
24.55,57.42,7699.64,13.82,2.85,776.48
28.2,73.47,4166.18,20.22,4.98,594.96
23.52,42.16,2398.15,11.64,1.95,546.12
17.75,69.55,9498.21,10.17,1.3,585.6
32.97,54.15,4153.41,23.81,1.91,683.39
21.64,53.09,4132.4,34.4,4.98,471.34
15.77,89.97,3619.63,13.8,4.04,467.8
24.18,58.2,4230.84,11.8,1.76,513.59
32.72,40.67,1220.78,19.03,3.79,395.33
18.55,78.92,3698.04,29.5,3.46,356.6
25.07,77.23,6622.11,26.5,4.76,357.62
25.79,36.15,1125.52,17.34,4.19,517.5
26.9,62.47,5199.01,20.44,3.3,546.91
28.6,78.23,3898.05,13.01,2.1,325.11
32.7,71.82,1303.73,11.93,1.84,703.56
21.84,76.08,1479.21,29.59,3.52,551.8
30.79,50.26,9332.17,11.67,0.63,786.13
34.19,81.72,5150.0,11.6,4.14,501.79
23.06,56.78,1647.03,33.65,4.75,420.38
27.66,79.96,5755.37,29.83,1.42,539.88
19.81,57.74,2297.55,23.58,4.36,548.17
20.75,58.15,6615.88,24.79,4.06,792.6
26.41,86.76,5723.8,26.44,4.11,681.28
30.16,70.89,6292.5,38.21,1.53,308.97
29.28,57.84,8850.46,19.95,1.6,425.51
15.86,70.77,4535.37,20.99,2.8,610.86
28.97,48.8,9969.5,10.97,2.98,424.55
19.04,40.83,8657.93,10.04,4.4,347.12
16.81,83.61,6557.44,28.71,0.57,617.18
27.55,67.92,4203.71,24.29,2.61,689.23
33.71,62.39,5316.8,36.65,2.18,346.86
21.7,46.39,2122.73,10.25,2.08,394.5
23.71,81.12,2976.31,35.96,1.55,688.05
30.37,80.89,3360.4,38.67,2.87,602.56
21.68,36.24,3404.68,10.21,0.55,505.5
21.56,76.04,5597.49,16.01,1.93,668.58
32.23,53.82,7020.57,37.99,3.45,679.52
19.1,33.76,3133.0,21.39,3.43,578.42
33.03,39.3,1584.59,39.67,1.82,373.93
19.83,67.34,8165.01,35.12,4.97,447.01
25.4,74.78,5134.48,19.33,4.57,576.84
23.31,36.84,2356.26,15.75,2.85,615.22
17.91,63.32,2609.59,30.97,2.07,491.25
18.2,74.41,2541.31,11.99,1.65,400.82
22.97,72.62,3424.6,37.75,3.31,530.85
25.26,39.49,8439.88,19.75,4.57,543.61
34.51,37.86,6243.29,35.08,1.8,712.39
16.92,31.56,4055.62,23.48,1.78,348.69
23.44,30.85,6934.4,23.6,2.84,422.48
17.75,57.21,6936.45,35.14,1.34,353.35
21.89,83.26,3252.49,32.83,1.69,336.49
17.75,50.5,1360.67,37.46,1.89,535.0
32.32,39.77,1770.56,30.83,3.2,600.18
33.8,55.04,8896.25,32.33,1.71,525.97
30.04,45.86,2723.44,15.18,4.83,549.98
21.82,42.84,3087.02,21.39,3.73,361.09
24.23,64.69,8318.88,10.31,1.15,561.59
24.24,68.38,5771.92,24.79,1.15,649.07
32.19,58.72,3485.5,28.94,0.74,508.2
24.35,67.02,8657.45,30.1,0.84,426.78
32.33,42.06,2716.06,21.09,4.82,315.16
21.11,84.34,7764.35,26.3,1.32,554.23
29.31,69.9,5495.44,29.43,1.45,599.29
26.29,51.07,1618.33,32.12,3.84,580.9
25.49,58.05,1648.0,26.35,2.73,726.63
29.11,58.83,1874.4,30.71,2.2,622.98
27.47,60.87,4289.89,25.2,0.86,783.67
32.22,83.4,3740.08,12.4,3.02,707.71
18.68,87.66,9816.3,13.17,4.76,488.28
21.96,71.16,6415.48,14.26,1.19,466.04
28.53,86.31,6355.08,13.66,2.08,400.33
25.16,30.0,6659.7,32.98,3.08,782.04
30.58,30.97,2812.65,19.46,1.11,648.5
23.14,45.76,3859.26,18.24,1.22,454.1
16.23,47.64,3601.48,12.33,1.69,668.69
24.62,46.06,9235.99,20.09,2.13,335.47
28.72,42.93,1733.24,22.08,2.51,392.96
24.16,66.58,3543.29,26.87,2.85,332.81
29.81,33.03,5881.41,16.29,4.36,724.67
24.33,81.36,5792.78,24.48,4.07,398.56
16.68,59.59,7900.12,28.66,3.69,481.4
34.12,73.36,7433.49,10.68,1.49,503.11
27.32,86.71,8715.88,30.67,1.93,540.9
25.45,51.28,7532.1,28.54,3.43,352.69
28.67,36.12,7224.11,24.49,4.11,367.51
18.47,46.88,8500.72,27.74,0.57,566.76
20.73,79.05,7816.08,23.72,1.06,363.89
25.58,39.84,7501.41,12.79,4.42,753.09
23.04,64.35,3968.46,12.87,2.19,615.95
19.03,42.25,3678.05,14.46,1.42,567.8
19.09,44.93,9605.06,21.51,1.28,793.05
28.32,54.52,9275.25,19.25,2.11,312.91
25.15,74.19,4460.86,11.54,1.71,438.39
23.83,57.03,3896.53,13.6,2.35,488.39
23.21,31.33,4757.25,18.4,1.24,615.46
16.48,77.96,7084.41,17.73,4.26,690.57
24.99,33.14,9018.94,33.89,3.37,580.51
29.77,68.78,2630.45,35.95,3.27,747.25
19.37,85.9,9964.59,16.77,3.7,367.02
27.8,49.33,6692.18,36.2,2.89,406.64
32.0,31.39,6305.06,35.24,1.89,367.3
31.93,30.79,2210.76,23.53,3.8,670.19
22.34,38.92,3939.71,15.29,2.16,326.85
22.57,61.53,7608.41,35.97,3.64,618.92
16.98,45.67,8715.0,32.07,4.66,342.21
29.08,30.98,3314.43,24.57,0.7,377.83
32.06,70.48,7309.83,12.18,0.92,532.54
24.54,42.32,4688.38,25.25,2.11,799.38
15.01,63.4,2831.53,12.22,1.28,438.46
26.91,57.71,6069.79,31.23,3.6,383.0
24.03,55.68,1307.27,28.02,2.0,660.78
32.82,41.51,2211.6,19.29,4.02,607.59
30.84,88.07,3396.54,35.75,3.96,761.15
25.06,39.22,5433.2,30.83,4.62,429.97
20.88,64.01,8276.88,11.34,0.61,506.78
24.84,73.67,7209.4,24.93,1.71,769.61
31.92,66.98,5758.52,37.07,3.95,432.78
19.89,70.07,5887.59,29.99,3.0,353.74
26.61,49.29,9626.76,34.27,0.94,690.6
15.03,69.85,5401.68,16.92,3.73,464.32
22.58,38.26,5631.93,21.73,4.6,521.34
34.93,57.37,2899.67,18.44,3.94,325.01
27.81,75.62,3368.35,20.31,1.38,780.48
32.47,44.21,8977.08,35.47,1.54,707.64
21.82,82.1,9672.16,25.2,4.59,502.81
22.14,77.97,5222.23,33.15,4.17,741.45
21.52,47.25,9189.9,30.48,0.62,366.32
29.94,53.84,5584.9,23.56,3.77,544.4
16.47,48.84,1011.12,21.73,4.19,313.5
26.09,79.17,3261.43,23.35,4.75,738.39
21.68,53.39,2642.49,29.57,3.03,524.59
23.56,77.89,4560.43,26.85,4.47,770.16
17.65,39.51,7184.32,33.82,2.13,712.61
25.32,57.93,1484.42,23.17,3.55,486.57
31.89,70.5,3069.04,13.72,2.07,512.63
18.65,83.98,1660.93,27.59,2.45,366.03
34.65,76.22,4025.89,15.85,2.23,709.52
16.6,41.63,7136.04,28.47,3.84,670.0
17.09,52.85,9028.57,18.91,1.05,717.73
31.36,74.57,7060.14,23.89,0.56,643.27
19.71,56.58,7977.04,28.83,0.74,508.31
15.1,47.67,5926.75,28.7,1.95,336.02
33.98,30.79,3111.62,26.51,2.29,537.86
22.5,85.81,7617.7,21.69,4.14,645.15
24.65,41.79,3728.8,14.96,2.34,543.55
17.3,86.41,3813.01,29.62,4.87,468.66
26.76,38.27,8998.9,31.36,4.0,435.09
32.62,55.68,7827.37,11.74,0.68,476.96
33.12,46.01,9212.07,27.03,1.37,746.41
30.77,61.84,8748.75,38.92,2.3,411.82
19.43,87.14,8485.6,28.22,0.99,460.25
27.27,70.47,6143.58,14.7,2.52,674.34
22.88,57.03,7130.91,28.37,1.87,418.75
22.99,49.92,7044.87,24.32,1.24,444.88
23.98,53.58,3098.95,32.54,3.34,319.47
18.69,48.32,3593.93,32.63,1.95,684.98
29.47,87.1,5741.29,36.18,4.19,337.4
19.84,32.59,5051.79,29.35,3.51,342.44
17.28,62.7,8577.13,11.02,4.53,304.87
20.05,55.7,7634.91,18.74,3.71,771.72
32.8,79.39,9564.83,12.57,3.41,489.26
27.83,37.65,7632.89,16.49,2.42,781.58
31.93,52.65,4647.76,19.39,3.59,337.4
33.65,47.54,5010.82,39.47,4.27,475.99
16.96,37.99,5290.94,30.57,2.61,332.44
27.42,84.26,3277.26,17.67,4.51,450.6
34.56,60.94,3805.96,20.71,3.28,319.45
23.85,74.59,6982.03,38.55,1.61,490.81
15.19,50.52,1012.55,37.18,1.8,746.98
26.46,66.52,6674.94,37.22,4.17,645.14
28.31,65.84,4357.17,33.36,2.64,612.28
17.2,31.4,6020.27,27.86,4.5,681.64
32.4,77.87,7827.63,18.3,2.49,438.35
23.37,64.52,8567.65,31.06,1.31,325.23
22.93,42.28,3642.29,31.44,3.01,422.64
29.51,87.51,5172.18,34.88,1.14,392.46
32.54,34.43,2747.12,26.19,1.43,790.18
22.47,67.3,1708.3,21.83,1.1,431.35
30.45,53.19,2789.37,28.78,4.5,785.46
30.33,88.97,8675.26,32.35,3.57,586.54
23.81,43.38,8981.16,33.43,1.97,729.23
16.04,72.85,1589.01,39.6,3.65,469.7
20.43,43.7,8598.82,28.44,1.18,569.89
24.51,38.04,7698.11,16.75,1.58,364.75
15.35,71.64,1286.63,24.03,3.87,673.06
27.07,33.94,2483.77,23.2,4.3,439.86
21.35,68.09,8970.68,38.2,4.88,318.99
23.34,78.43,1941.07,31.4,2.86,504.51
29.97,68.38,2711.75,39.77,1.48,539.18
28.26,34.37,3509.99,15.08,1.99,543.67
30.69,73.57,2548.81,31.51,1.92,707.66
24.53,37.85,6056.23,10.9,2.78,691.16
18.01,77.1,5610.34,12.88,2.63,744.55
17.58,66.96,9866.83,18.75,0.98,659.5
34.78,74.55,4742.58,38.84,2.27,550.9
16.6,77.53,3044.51,21.92,0.71,386.51
27.97,66.72,8807.34,36.11,4.1,636.12
16.06,85.58,1298.13,14.99,4.61,323.28
16.31,61.9,5440.31,10.42,1.13,703.25
24.36,34.08,8956.09,16.25,4.67,794.95
30.96,66.39,1451.94,20.61,2.53,760.4
34.72,64.72,2222.17,18.34,4.77,776.4
18.45,61.38,3286.28,18.15,0.85,753.1
31.6,89.87,2509.37,18.52,0.9,326.39
34.58,34.26,7963.72,37.89,2.33,324.33
31.35,42.89,3729.66,16.52,2.61,324.22
29.15,32.97,7054.2,26.42,1.32,460.89
25.3,36.16,2507.21,11.18,2.44,531.48
23.86,54.12,1373.09,16.13,1.68,516.06
30.63,69.62,2571.36,26.59,3.78,647.41
22.6,56.04,4469.6,16.77,1.47,486.04
15.49,76.46,4678.56,14.15,1.87,791.37
26.89,48.84,7029.51,10.38,3.16,584.79
16.88,34.78,5610.09,12.75,3.38,769.65
21.5,34.71,9142.08,15.86,1.22,374.74
26.25,42.21,7234.16,30.54,2.07,745.85
27.19,40.07,2921.79,33.3,3.55,318.86
28.14,31.94,6229.1,11.87,3.27,522.54
22.91,59.23,4636.66,23.49,0.78,438.51
23.97,72.3,3347.09,39.31,2.28,398.24
23.02,76.19,8007.32,36.12,2.6,739.66
30.41,44.19,6690.89,24.45,2.17,622.9
20.57,83.33,1014.91,10.44,2.06,629.9
29.57,86.14,2790.93,20.49,4.33,309.37
15.13,63.92,1013.88,16.86,3.23,444.45
15.24,76.26,3457.46,25.27,2.79,385.56
33.38,42.91,2169.23,26.9,0.89,765.06
23.76,31.99,7045.45,15.2,2.18,468.65
22.87,30.18,6270.4,23.62,3.04,706.87
28.97,74.89,3624.74,21.25,0.56,575.49
19.06,70.79,6436.7,35.33,0.74,334.1
33.57,80.8,9461.3,16.58,3.65,578.92
27.62,83.53,1742.64,17.26,3.68,319.25
16.08,50.64,4449.81,24.28,2.11,648.65
29.09,50.84,3765.64,21.44,3.23,435.94
16.97,82.85,6251.72,26.89,0.58,330.93
30.87,36.08,8345.74,31.99,3.29,473.57
28.09,75.18,5268.22,15.73,2.33,525.45
23.36,31.58,1196.3,24.1,1.49,787.3
30.54,88.91,6102.09,22.18,3.31,490.14
18.01,35.13,8530.77,27.19,4.71,535.24
17.51,64.34,1850.1,12.29,0.58,574.31
15.14,66.94,5912.52,23.68,4.61,412.66
19.61,54.11,7134.96,11.16,1.89,418.11
27.61,81.46,4662.92,30.04,3.63,495.07
25.35,33.08,3469.34,19.45,4.87,330.21
23.11,53.61,1800.39,29.85,5.0,424.27
28.35,86.91,4891.98,10.35,1.48,607.4
30.15,50.15,9317.88,16.12,0.74,519.41
31.12,32.56,5761.9,16.77,2.22,793.99
30.73,67.06,3641.17,27.79,4.48,327.72
19.99,69.69,8564.97,30.77,1.91,392.41
31.52,46.9,8797.53,18.45,3.35,312.06
30.67,89.66,5811.02,19.52,1.8,777.75
21.34,83.56,6508.81,23.92,0.66,301.41
34.32,36.33,3432.57,17.83,2.11,611.28
33.08,57.72,6165.47,20.03,1.57,535.27
22.93,48.8,3339.72,34.08,3.23,626.13
21.4,52.77,3156.42,20.79,3.01,563.45
23.93,80.11,7508.06,10.18,4.71,554.1
31.48,81.12,2226.75,23.87,2.87,304.91
25.39,32.39,3939.73,34.73,2.8,556.58
16.34,77.63,8682.25,30.52,2.14,356.25
28.72,76.33,4566.29,21.75,3.93,772.73
23.97,46.25,7656.8,10.34,3.48,364.96
29.22,83.61,8717.14,38.39,2.7,725.54
34.65,44.87,2957.94,15.29,1.34,379.07
24.06,58.42,8797.76,11.3,4.79,446.12
30.54,59.55,4250.15,39.59,1.15,360.72
28.54,73.26,3025.62,22.52,3.35,444.78
22.75,77.97,1083.15,24.82,3.8,712.16
24.7,82.42,7388.3,20.51,1.04,477.93
23.14,41.07,9674.89,24.25,2.4,322.69
33.19,50.12,1802.26,16.01,1.54,584.29
26.39,58.6,9696.04,31.7,0.87,706.45
35.0,82.96,7108.0,15.5,2.91,449.13
23.5,34.0,7741.1,17.81,4.92,446.2
19.75,58.44,2770.82,25.75,2.4,618.29
21.7,34.09,4639.34,11.06,0.9,460.84
22.76,48.0,6975.33,26.88,1.37,593.57
18.32,41.7,7225.12,36.8,4.79,360.11
24.69,40.67,3216.17,37.34,3.68,356.86
18.48,72.13,9706.19,30.05,4.62,595.34
27.84,51.18,6703.04,33.41,3.92,490.86
28.31,86.36,2568.05,35.29,0.94,636.39
19.8,31.2,3103.89,23.44,3.44,451.71
15.14,69.46,8059.25,33.87,4.57,730.75
21.02,46.13,3784.96,28.27,4.56,580.84
19.74,50.09,3098.66,39.83,3.74,308.46
27.9,40.76,4721.21,23.8,4.41,653.23
18.42,75.48,9878.79,24.77,3.47,362.48
24.6,50.25,4856.99,20.4,2.44,567.07
24.96,62.71,9554.25,12.38,1.58,604.45
26.16,69.74,8373.01,34.28,1.57,571.8
23.99,80.87,5254.34,38.38,1.74,364.74
21.52,59.88,7494.33,12.34,0.54,689.09
21.14,77.89,3054.63,10.84,1.93,428.48
16.9,41.65,9661.68,22.66,4.77,711.45
33.43,89.3,3395.67,12.27,1.57,778.9
20.6,71.43,3725.15,15.58,2.49,749.24
30.55,55.52,6053.48,26.33,2.98,531.39
34.68,75.9,7595.44,12.19,4.92,625.08
29.23,47.74,9557.07,27.48,3.54,612.66
31.52,79.98,9808.44,34.2,2.73,498.61
16.9,52.31,3955.37,26.92,2.76,742.64
31.31,86.24,6575.39,32.22,1.86,581.09
34.41,48.59,8704.51,12.83,0.67,530.91
33.47,55.62,8122.35,17.79,3.78,782.85
33.2,43.99,8149.74,22.54,4.37,470.98
20.09,45.08,3838.99,28.54,1.18,433.58
19.37,75.99,3420.74,13.88,2.02,451.15
21.88,89.52,7050.42,11.81,4.03,705.58
24.47,44.3,5336.78,24.09,4.9,431.43
15.51,76.84,6360.84,26.05,1.76,338.6
24.77,67.73,2632.36,18.75,3.88,568.45
29.94,34.9,3800.18,10.57,4.45,352.56
34.99,40.62,2729.37,26.51,2.14,424.04
21.52,73.96,3633.77,25.96,3.74,418.08
34.42,77.57,2039.53,34.63,3.6,542.83
27.87,42.75,5179.36,31.75,3.76,564.88
16.63,66.43,3979.73,10.38,1.9,778.79
24.74,89.16,5521.44,30.09,1.52,408.04
18.53,67.24,3781.19,19.32,2.56,716.5
16.3,85.84,7825.57,39.25,0.99,375.58
30.27,58.96,9598.11,15.62,1.69,325.39
16.26,73.27,5991.74,22.3,2.52,542.46
19.88,81.18,6385.25,32.02,4.59,403.24
16.23,88.2,2679.69,38.42,2.29,754.36
21.89,83.48,2539.2,28.13,2.49,388.26
34.73,52.57,2817.15,14.08,1.55,551.26
26.44,39.06,3919.92,38.95,4.49,593.01
30.82,67.14,9864.74,23.02,3.04,674.67
18.84,52.16,2461.32,11.85,2.86,305.01
34.05,57.43,5596.14,13.4,1.77,544.46
15.52,55.63,7542.08,15.47,1.63,749.99
17.04,48.47,2948.61,35.61,1.26,765.56
21.6,85.86,6166.9,38.78,4.19,557.33
20.62,60.0,1173.64,38.25,2.02,653.0
23.36,59.85,7928.97,38.06,1.37,593.5
28.22,84.17,3380.09,31.45,4.26,609.09
25.1,60.25,4152.5,27.71,3.18,474.45
31.53,36.23,9715.37,38.79,4.96,508.93
29.78,87.03,2645.33,36.05,3.48,324.62
15.64,30.04,1649.35,20.9,1.8,784.68
29.94,72.99,2162.64,12.17,0.62,579.18
16.48,44.0,2731.4,27.99,1.28,707.18
30.75,59.12,6462.07,11.42,4.94,790.31
25.29,30.26,7281.55,14.83,1.49,473.28
20.13,30.07,8369.79,31.15,3.18,625.83
17.77,42.25,6247.65,34.84,2.76,514.36
22.59,82.51,8265.34,22.41,1.66,322.0
29.53,77.61,8652.65,32.45,2.26,573.67
