temperature,humidity,ambient_light,soil_moisture,ethylene_ppb,CO2_ppm
22.17,74.54,9518.23,10.64,0.92,740.64
31.69,65.49,5838.08,11.47,4.43,481.9
16.83,74.33,8917.66,23.88,2.18,600.01
23.82,61.59,9743.82,13.67,4.78,739.27
18.36,38.86,3393.23,30.11,4.26,686.2
34.93,73.26,1074.24,20.28,2.87,514.02
30.63,69.98,8090.77,38.28,0.94,542.42
22.6,51.39,2974.28,27.96,4.29,476.16
21.09,47.9,5871.01,19.08,1.16,534.02
26.84,36.25,6558.09,21.73,2.24,697.94
30.74,67.41,9756.74,34.46,2.22,515.03
26.64,36.26,6152.85,38.81,4.05,657.14
34.03,61.72,7471.14,17.65,1.68,314.82
21.47,32.42,8287.18,30.49,1.78,580.66
18.94,48.06,8266.21,11.48,4.64,756.66
22.18,78.35,8468.92,27.43,3.96,719.78
22.36,57.6,7340.47,15.68,1.25,760.24
22.57,35.94,6498.75,33.12,2.75,542.35
26.87,81.19,6298.7,14.54,4.2,302.12
27.88,36.31,6002.41,33.36,2.85,572.74
19.02,77.2,8721.09,18.87,4.69,540.41
20.19,53.81,4907.0,15.17,4.27,590.89
23.93,40.35,1602.87,29.48,3.74,468.56
16.01,82.04,9518.03,21.5,0.82,714.76
29.59,36.57,7694.82,21.09,2.16,672.83
33.56,43.65,6094.69,31.11,2.46,566.8
23.77,55.82,9850.83,36.88,2.97,734.28
33.75,58.76,6005.86,38.18,4.83,550.37
16.94,45.62,6357.35,21.81,2.29,660.49
21.46,52.98,1403.39,29.07,1.5,355.49
33.09,67.76,6892.74,39.63,3.85,511.46
31.29,79.04,8420.83,26.25,4.13,701.97
32.52,45.78,5926.24,17.16,4.94,582.14
23.16,72.94,2305.4,16.89,3.24,542.68
19.53,75.03,8256.23,13.25,1.97,328.95
15.04,54.4,8225.61,18.16,2.99,447.54
30.06,35.49,7508.46,28.38,3.78,613.42
28.64,84.21,8407.34,36.04,4.35,365.79
23.5,82.72,9969.57,11.21,3.45,658.31
30.57,63.67,2742.28,17.74,0.66,576.12
30.24,62.36,5836.0,34.7,4.56,571.52
21.9,66.37,5029.15,14.73,1.45,481.25
26.43,37.62,6085.37,16.4,0.8,693.97
28.18,42.0,1261.59,15.93,4.8,338.71
33.08,60.44,2295.47,23.81,3.03,597.59
34.45,47.75,9044.85,35.63,2.38,544.32
26.95,41.64,4321.67,32.22,4.32,343.39
27.43,74.63,7147.07,17.38,2.31,593.33
23.87,86.95,4061.71,28.31,4.59,677.05
15.71,49.14,5466.77,32.17,1.21,755.08
16.52,67.24,1401.8,36.36,4.93,785.24
18.56,57.48,3935.94,17.84,0.71,416.99
18.45,31.12,3977.08,28.85,4.91,593.16
16.29,49.86,2510.57,34.08,1.52,682.87
28.72,89.66,3347.23,24.42,3.73,322.78
26.34,64.23,9465.89,24.4,2.01,555.22
27.5,58.13,6874.48,29.54,1.15,688.33
25.23,81.57,4894.68,27.56,1.36,333.94
20.0,86.29,4536.7,13.08,1.55,550.89
20.44,46.48,4279.85,16.39,1.32,391.31
29.42,47.2,3097.99,22.15,4.41,399.23
31.07,69.45,1643.76,31.02,2.89,476.24
23.77,49.2,2726.93,29.13,2.61,451.19
29.14,46.87,6964.15,18.57,3.36,492.22
16.23,80.9,9316.94,17.8,4.85,774.3
24.17,54.97,9992.05,33.89,3.3,684.44
24.13,47.78,9813.48,34.43,4.43,645.81
15.05,79.31,6982.67,34.88,4.68,763.34
27.08,44.08,9202.41,21.86,3.93,571.0
30.97,64.29,4803.45,17.64,4.84,792.57
27.32,56.87,6259.8,19.6,3.28,628.21
34.58,79.6,8843.09,13.42,4.69,340.89
34.11,70.97,2964.49,10.63,2.85,486.41
32.68,34.39,9618.79,19.34,3.31,784.37
21.66,56.2,3021.15,24.55,2.09,645.56
26.71,47.96,4224.24,31.23,3.74,387.7
22.89,89.02,4500.48,11.38,2.43,659.81
33.46,45.07,4951.16,24.37,2.17,430.19
25.5,39.7,7790.26,32.7,0.78,441.71
22.57,37.39,3000.11,19.06,1.05,605.45
19.29,74.48,9444.36,32.27,4.31,793.25
20.7,72.37,2937.52,34.83,2.82,535.63
28.68,44.76,3794.13,38.62,0.55,741.82
20.46,35.71,4882.35,11.91,4.47,307.64
22.45,45.61,1718.42,16.93,1.97,698.74
21.65,83.03,3069.15,19.65,2.1,551.67
34.27,57.56,8080.62,39.83,4.78,507.29
23.36,67.7,4180.06,23.19,4.47,439.75
15.52,51.29,9386.67,15.15,1.53,732.27
24.16,58.0,6823.18,11.43,4.54,409.91
17.68,37.24,7604.08,20.67,3.36,503.37
30.92,57.75,1295.13,35.42,4.75,463.52
34.64,57.63,9013.09,28.2,2.63,324.75
32.44,31.37,6289.51,19.47,2.35,610.65
16.42,69.97,3434.33,22.01,4.88,534.16
29.22,79.13,3903.41,21.11,2.21,387.02
29.41,64.77,7465.53,36.9,1.29,769.91
24.04,66.93,2630.2,19.04,4.25,392.44
34.81,33.67,9600.44,38.76,3.85,669.04
19.69,53.38,3698.33,18.36,4.23,424.86
19.14,52.21,1670.5,36.39,3.85,794.97
34.84,42.45,1101.34,29.41,4.43,769.04
16.77,48.4,1204.66,13.49,1.72,516.45
17.72,88.29,8477.95,25.77,1.29,382.02
24.62,47.73,4527.34,23.88,0.93,735.39
29.57,79.53,5094.71,37.34,3.75,413.24
24.13,58.72,4373.48,17.09,3.08,501.58
25.38,62.39,6663.26,16.39,3.86,526.98
27.81,74.89,9951.67,38.93,3.44,574.03
17.34,70.1,1001.39,17.01,0.51,330.0
33.23,47.89,9509.42,18.57,4.76,673.21
17.15,36.5,4189.08,39.44,0.75,753.76
33.88,82.03,3132.04,20.66,1.84,737.61
32.26,41.04,9339.42,26.96,4.04,442.34
21.7,88.86,9142.3,12.52,1.43,418.47
18.08,87.98,3481.55,26.99,3.31,611.18
27.23,45.78,9713.13,20.95,4.47,372.97
18.14,87.63,7014.22,10.37,1.57,627.1
15.14,44.05,5591.31,32.65,2.88,490.26
27.56,60.11,8411.75,32.63,1.54,662.42
30.74,42.74,1420.87,34.1,2.74,635.55
21.68,32.88,8685.34,17.23,3.03,382.24
23.14,41.47,6863.41,35.56,3.71,405.14
19.2,80.77,2383.43,36.59,3.54,675.4
33.24,45.23,6314.44,33.12,4.29,403.1
33.59,74.85,8136.95,31.42,4.58,710.94
34.24,69.79,2773.76,15.3,2.52,750.17
28.54,31.17,9213.42,14.65,2.96,365.85
16.13,80.54,7810.26,19.88,2.03,463.21
25.96,36.66,4226.28,10.77,2.6,710.18
31.47,57.86,8110.05,37.71,4.43,498.22
30.78,60.69,1800.41,26.7,2.22,414.99
31.6,61.26,9396.86,21.88,2.82,545.89
29.7,59.63,5034.75,34.9,3.21,661.19
16.09,48.67,7795.05,35.55,3.31,466.61
19.3,46.59,6002.35,10.9,1.27,393.54
25.47,39.8,8306.26,10.72,2.66,410.64
33.77,88.97,7748.23,23.08,0.94,593.82
17.24,38.92,3711.32,22.24,1.54,645.36
34.36,67.29,3898.71,36.14,4.35,538.91
22.51,30.0,8204.28,11.01,4.39,339.32
25.66,39.85,2272.14,13.01,2.77,745.09
17.43,32.43,3543.15,28.64,0.88,769.5
25.88,78.96,8001.07,25.61,1.16,763.48
21.76,67.86,3431.62,24.22,4.17,558.12
18.29,65.65,3221.59,25.29,3.77,386.01
26.83,73.83,5786.26,30.04,2.28,728.21
19.76,82.86,7902.79,15.24,1.14,695.03
33.68,69.7,3290.3,36.76,4.99,558.9
15.28,80.96,6237.94,38.35,4.4,727.85
18.39,40.67,2107.69,31.75,1.62,451.88
24.32,68.29,3754.16,12.2,3.94,382.97
22.11,65.83,6819.76,24.77,4.96,710.3
16.51,59.7,4978.79,39.75,4.65,742.36
31.02,70.76,5952.78,39.81,3.95,300.6
25.45,32.45,7869.04,33.13,4.56,436.84
28.85,38.87,4798.4,37.6,0.76,773.21
24.7,73.18,1867.42,24.21,3.49,690.45
34.22,76.82,5807.89,21.7,3.94,357.43
27.3,34.06,9901.74,20.14,1.92,447.19
30.39,62.94,2856.88,33.25,3.46,583.99
21.25,88.51,1513.98,37.78,4.88,508.29
27.9,46.46,9301.48,28.27,3.79,308.57
17.95,84.94,9776.9,21.95,0.68,702.48
18.38,76.59,1094.5,11.74,4.93,461.1
20.74,54.53,3165.82,19.04,4.97,553.93
24.05,36.91,9171.39,13.73,0.58,636.61
32.55,65.34,8783.49,23.51,1.76,777.18
17.09,82.66,9100.25,22.27,0.97,689.83
30.74,82.03,6651.1,15.63,4.89,496.8
26.08,43.03,7133.07,36.82,1.59,367.9
32.86,77.06,1232.2,16.71,1.14,787.49
27.97,81.62,5592.44,17.55,2.83,352.44
30.56,37.29,5493.8,36.32,3.81,672.63
23.7,84.08,7569.69,16.16,1.6,408.9
25.15,56.64,6302.93,22.51,2.47,688.59
22.65,38.69,6769.5,30.77,3.33,501.31
20.4,39.06,4033.95,24.08,4.6,375.92
29.76,82.53,7502.92,31.26,2.59,590.38
21.96,64.03,6020.89,25.72,2.21,671.84
23.28,36.14,6443.61,21.95,2.14,366.97
23.3,61.52,9228.23,34.34,0.65,543.68
21.33,88.27,4320.59,19.95,4.02,776.55
28.94,66.22,5394.16,36.27,3.64,560.97
25.15,41.78,4028.63,10.64,4.01,632.08
28.33,65.16,1083.07,36.56,4.91,681.02
22.14,47.89,5420.15,23.64,4.48,488.36
26.46,59.85,1730.67,23.93,2.78,539.09
31.35,39.79,1146.19,34.3,4.19,444.38
22.02,39.39,4987.48,12.63,3.69,753.31
23.61,89.52,3863.62,29.27,1.96,349.41
28.21,34.41,7613.79,28.41,4.55,491.34
23.47,79.08,5621.55,32.86,1.11,672.12
20.53,86.48,6001.23,20.31,3.19,648.65
20.36,45.31,4071.31,27.75,3.85,583.85
30.3,44.6,9770.54,15.33,4.89,477.27
22.05,70.04,2272.36,34.34,2.75,649.07
32.54,45.53,3320.15,26.6,1.51,560.0
31.23,39.44,9713.01,10.87,2.81,787.37
24.14,50.28,5673.16,37.65,4.44,315.99
21.7,38.71,8928.09,18.37,3.93,635.45
15.54,69.26,9865.05,12.79,3.65,323.91
33.85,42.81,6445.81,39.36,4.43,313.09
18.85,33.31,6273.07,20.64,4.82,563.7
20.76,72.04,9829.85,24.34,3.2,581.26
31.24,73.74,7402.26,10.11,0.59,421.63
21.21,81.53,1390.43,31.83,0.79,754.84
30.38,66.17,2679.01,30.71,1.78,396.3
25.83,44.63,3501.22,33.64,3.97,526.18
32.52,62.19,8407.68,38.68,1.16,791.49
23.75,82.89,9803.46,13.37,1.23,715.56
33.95,46.51,5500.64,28.37,1.33,314.91
24.72,60.96,9638.71,12.56,2.56,467.27
30.3,71.77,5601.21,25.46,2.54,554.08
16.68,44.28,7384.01,26.92,3.04,306.4
33.36,87.37,8075.63,29.9,1.48,535.34
25.67,56.59,9895.9,18.88,1.96,497.66
21.5,79.06,3218.43,11.67,0.95,463.05
20.0,67.9,9750.94,20.16,2.88,585.31
25.79,57.98,5170.59,22.59,1.56,639.64
22.57,78.29,4655.9,23.62,3.68,475.38
17.77,48.4,3039.24,20.44,3.26,456.85
27.7,69.09,1950.81,20.57,4.01,465.79
18.2,38.14,2908.44,21.66,0.97,334.05
32.86,75.77,9004.3,35.28,0.68,755.18
29.27,82.75,7487.39,30.47,4.17,391.3
33.16,86.91,9182.13,33.29,3.22,582.91
25.04,69.3,9539.27,34.19,3.0,681.33
26.49,72.8,1328.56,24.01,3.93,358.27
27.72,33.11,2164.54,25.84,2.78,551.29
28.65,51.97,5097.47,36.32,0.64,591.53
16.03,78.54,7917.56,21.67,2.64,446.76
19.65,73.9,5561.51,17.46,2.05,508.99
30.82,79.28,5730.19,26.56,4.84,659.95
33.16,59.81,9430.35,30.83,2.49,408.57
18.04,57.17,5861.83,31.43,0.57,756.69
31.4,86.55,9992.01,15.01,4.49,308.73
16.62,54.46,7285.22,11.89,2.92,507.03
33.6,59.62,4669.88,11.09,2.99,583.08
21.72,66.1,7013.43,29.81,3.21,372.37
27.69,35.95,3437.36,15.49,1.18,602.07
23.83,65.83,1171.48,30.29,0.87,773.98
20.48,39.4,5528.74,11.05,4.8,755.06
29.23,36.25,4115.95,32.03,1.54,773.17
16.45,84.68,3164.66,27.02,3.28,744.13
17.08,81.47,9295.99,36.57,4.29,747.64
23.1,69.06,9731.08,21.72,2.26,436.71
15.21,43.39,3868.4,37.7,0.78,742.89
29.14,74.69,9939.58,26.24,4.86,351.27
27.24,50.95,5780.26,10.38,0.91,492.59
20.58,86.54,6984.54,12.46,2.6,537.24
22.97,62.48,5418.47,21.07,4.45,750.01
33.81,53.54,6259.53,20.4,2.34,418.63
20.9,43.6,7812.32,26.74,4.87,444.34
19.92,67.16,4383.81,24.85,3.96,710.51
29.41,51.62,8509.48,37.23,3.11,475.78
33.68,76.03,8168.49,10.27,2.39,777.08
23.9,41.15,6384.15,34.14,4.21,641.04
19.11,65.63,6106.86,37.79,3.76,450.61
29.97,64.5,6970.74,15.04,2.97,482.31
26.85,38.12,7769.24,29.99,1.31,368.49
21.81,89.64,2449.26,27.43,2.64,452.75
16.34,78.63,2720.78,38.18,2.04,770.26
25.67,64.58,9669.88,12.26,1.51,528.77
32.94,62.94,8874.26,37.37,4.31,603.3
29.11,35.85,6377.53,26.96,0.96,507.08
25.82,37.55,7020.47,16.46,2.66,423.74
29.71,53.83,4447.92,35.35,1.24,615.69
25.34,82.19,2845.38,12.57,4.76,569.79
17.74,44.42,2967.57,23.0,4.24,523.52
28.4,72.07,5214.32,22.92,5.0,449.66
22.03,76.77,2314.32,19.91,1.9,618.32
32.67,37.4,4434.25,26.99,3.77,560.26
25.58,54.03,2846.56,29.43,3.55,477.06
31.47,72.05,9994.11,13.77,1.47,764.73
18.72,69.83,2657.97,10.29,3.1,697.5
20.63,49.41,2122.55,30.33,3.32,787.72
18.82,81.82,1537.75,23.14,0.71,345.42
28.93,58.61,8666.7,19.16,4.44,354.76
21.92,62.07,2201.69,37.94,2.82,545.44
27.3,56.26,3280.58,15.87,3.98,769.96
29.62,33.02,1736.82,23.77,4.16,486.1
26.97,55.5,1540.65,36.31,3.72,648.88
23.32,84.43,2338.96,10.22,3.82,415.68
18.8,64.98,7846.54,30.25,1.85,488.4
24.52,35.31,1319.0,14.11,3.24,553.3
19.13,44.98,7680.8,30.15,1.39,545.05
17.94,49.57,6142.48,33.18,1.81,333.52
27.26,76.36,8079.75,28.38,1.05,760.31
33.87,34.21,8909.42,31.6,3.86,496.18
28.99,79.23,2514.44,14.01,3.93,722.76
30.92,72.54,9376.09,24.67,2.21,409.25
20.72,71.53,7971.61,13.34,0.68,484.25
21.49,61.45,2206.9,26.73,0.86,336.16
17.66,75.02,8840.63,13.37,4.54,420.86
30.1,85.74,7128.92,36.24,0.95,573.0
15.61,33.02,3421.49,37.2,1.52,699.17
34.94,32.51,7951.89,37.31,3.87,430.83
16.55,83.65,6409.07,14.76,3.41,514.79
22.46,73.78,9753.18,39.61,0.71,673.71
18.69,45.0,9204.0,11.18,2.23,607.63
26.25,77.73,6818.61,12.56,4.21,466.46
27.3,70.67,9224.34,26.23,2.44,539.79
27.06,44.79,6845.67,28.64,1.04,695.06
30.45,65.67,8566.51,15.89,4.1,760.91
21.28,41.46,2219.77,33.61,1.38,351.8
28.94,72.18,9832.8,11.43,3.44,375.74
19.03,60.67,1615.81,18.15,0.77,341.63
33.35,34.99,5784.57,39.57,2.34,599.54
34.86,81.57,3598.72,17.71,2.3,521.5
18.31,45.19,7780.73,29.39,1.41,405.36
31.04,31.66,2315.78,16.13,1.21,316.13
34.23,51.53,3145.16,27.1,3.93,349.99
18.42,87.77,5797.9,26.04,1.84,519.12
28.25,81.41,7661.49,29.39,3.84,595.01
26.65,65.27,7041.91,23.52,1.8,728.08
26.34,69.94,5919.24,35.55,3.73,678.83
23.31,52.69,9528.78,21.06,2.58,712.85
25.11,45.3,7031.65,39.87,3.58,778.17
20.04,46.4,7258.13,26.08,2.89,799.36
17.5,83.27,5554.57,32.96,3.85,602.41
19.11,73.97,8383.91,30.04,0.59,614.82
28.76,63.63,9454.38,34.36,1.14,302.08
15.08,56.23,9655.82,30.64,2.56,754.69
24.19,86.6,6148.79,36.49,0.66,591.53
21.82,81.8,6061.08,29.97,3.25,555.3
31.77,54.58,9021.96,36.09,4.97,493.5
20.88,85.43,6946.99,19.77,2.21,658.24
24.03,43.14,9536.44,38.68,1.18,721.96
33.47,56.9,5842.86,24.1,2.71,680.08
16.02,37.3,6276.96,35.69,2.15,561.89
25.35,78.5,6673.13,32.98,3.57,705.05
19.88,88.54,4787.62,39.13,4.37,626.04
16.03,42.96,6109.92,16.31,2.4,652.06
30.07,61.43,1772.03,38.59,4.34,765.53
32.27,68.76,6192.64,30.91,3.57,602.37
28.08,31.93,7854.91,15.92,2.46,745.69
22.03,52.83,5386.61,13.05,3.46,495.65
29.94,42.04,8994.25,28.38,1.06,595.09
19.06,87.38,3928.75,14.65,4.63,572.42
17.48,55.54,3082.98,16.66,2.43,769.76
18.39,87.45,6299.65,19.11,3.4,789.55
17.63,48.69,4896.14,39.52,2.61,746.24
23.2,46.73,3900.97,36.84,1.21,362.85
19.49,49.31,2247.19,13.18,1.63,312.56
18.89,51.12,8770.11,12.15,4.01,590.18
19.12,70.18,8932.28,30.53,4.61,564.22
22.07,85.46,5649.01,26.61,2.8,445.65
32.61,50.42,1575.51,31.35,4.32,746.06
34.85,83.08,1564.31,10.2,1.97,409.22
29.2,72.22,4867.19,10.5,1.31,371.79
21.1,70.95,4016.84,14.59,3.59,639.87
19.47,60.49,5311.23,20.0,1.71,704.23
20.23,74.7,8893.71,35.76,2.12,461.63
29.09,89.78,8080.54,38.57,0.65,496.38
28.64,40.07,8042.15,37.65,4.79,630.7
31.61,38.09,8674.39,16.29,4.37,433.6
31.86,79.17,2102.27,25.71,1.35,702.67
28.03,60.43,1413.13,27.66,3.07,782.35
34.53,77.99,3359.04,18.28,2.07,545.52
24.3,35.63,5425.08,25.21,2.97,423.27
21.01,57.56,9938.26,24.68,3.02,357.28
16.81,53.67,5899.54,31.73,3.38,702.9
18.06,32.7,6301.72,17.5,4.8,744.07
23.27,38.94,3552.24,35.62,3.07,396.79
16.53,46.56,8250.73,29.54,3.41,740.74
23.95,67.4,2476.35,14.78,3.83,634.84
20.02,36.82,8601.17,10.78,3.66,732.08
32.21,49.33,1511.27,18.92,2.06,729.1
21.73,31.92,8901.14,35.26,1.62,718.22
34.9,56.69,6162.96,34.33,4.1,534.32
30.36,75.71,2738.5,35.76,1.48,667.9
31.01,62.39,5014.68,22.72,3.7,505.67
19.59,39.81,1356.04,15.51,1.92,755.75
17.11,54.48,8799.04,30.24,3.73,435.18
22.61,71.6,8400.36,27.38,0.88,580.44
29.48,64.04,3280.94,29.86,2.15,735.55
31.08,49.09,3890.42,19.63,1.03,544.79
17.54,61.91,7081.36,30.37,2.09,427.56
21.04,75.15,6499.65,32.21,1.76,710.7
17.89,40.22,3466.8,35.96,0.63,435.94
20.07,54.14,5910.66,11.32,4.28,373.32
18.23,89.18,4137.43,23.21,4.12,343.86
16.39,37.29,7311.46,25.82,4.59,652.0
15.65,53.3,3160.3,22.01,4.92,751.2
15.5,88.92,2394.92,10.7,3.84,600.05
27.98,75.14,1499.81,31.87,1.23,607.33
24.5,81.86,6052.25,33.63,4.23,363.58
25.71,70.23,4074.71,34.85,0.86,736.53
20.25,34.51,4327.32,25.0,3.7,712.94
17.23,42.2,2474.89,20.67,3.27,596.69
25.9,49.67,4411.85,18.41,4.1,462.87
18.15,40.14,1992.83,38.67,4.09,569.12
19.29,50.07,8431.1,19.29,4.67,549.26
31.19,71.81,2814.11,23.04,4.33,633.44
20.23,60.93,9606.67,17.93,3.23,580.65
17.81,72.94,2207.44,34.13,3.22,753.52
23.43,40.48,7233.57,17.82,1.39,713.53
33.25,64.43,6545.15,16.71,3.4,744.92
31.34,52.39,8893.56,34.38,4.83,586.2
29.85,82.66,3002.15,19.54,2.39,616.92
16.25,67.11,3597.77,23.2,3.02,773.44
16.55,39.15,1640.17,30.4,2.57,433.48
18.84,64.33,3345.14,11.27,3.3,528.36
20.45,88.58,9768.36,24.12,0.94,540.86
22.17,70.35,8136.34,17.16,2.49,640.17
15.17,89.5,6142.95,14.4,3.07,476.91
23.76,61.06,7621.63,35.0,4.38,316.58
18.36,88.37,7654.17,22.27,2.41,392.91
23.68,30.95,2160.63,23.04,3.17,602.69
34.18,71.4,9615.37,30.67,1.95,484.58
30.29,86.28,7676.08,35.24,3.34,784.85
17.04,30.76,4531.47,34.8,2.91,762.72
32.15,75.85,6524.58,29.8,4.67,668.29
32.16,59.72,4787.62,17.84,1.27,753.19
26.68,55.12,6383.14,12.43,0.86,724.47
27.55,49.71,4987.51,11.91,4.59,390.66
31.15,86.06,7205.25,16.77,2.84,475.65
27.29,79.1,1399.63,13.65,0.97,451.6
22.36,64.87,7096.79,32.29,2.03,503.7
21.8,47.01,8823.01,34.78,4.31,320.3
20.83,69.71,5393.9,31.52,2.82,783.61
34.0,39.41,9101.06,14.76,0.89,727.26
34.2,82.25,4598.82,14.03,2.94,751.39
22.81,30.21,3933.52,37.45,2.0,774.76
24.6,79.63,3505.52,30.89,4.04,641.35
21.24,57.78,7638.92,29.72,4.48,411.76
25.03,50.94,5156.54,13.53,3.61,385.31
17.58,32.86,6926.74,38.33,2.13,433.89
25.97,31.73,9621.62,19.67,4.87,475.92
25.64,48.94,6104.09,24.32,1.16,768.4
20.02,47.01,5332.16,38.23,2.94,481.4
28.06,30.8,8150.02,13.29,3.23,333.53
22.03,62.54,8195.16,11.05,1.96,607.84
27.81,37.52,8897.39,15.34,2.07,652.65
22.58,55.93,5812.66,22.05,3.07,730.85
17.6,69.65,4046.24,35.42,4.16,352.4
28.09,65.8,3992.44,10.72,0.65,567.88
25.08,33.69,1277.32,33.51,1.22,562.69
32.2,43.63,3111.37,13.66,1.19,795.98
18.38,31.02,7565.32,37.82,3.1,493.85
19.24,71.1,8803.05,16.74,3.53,704.39
28.27,65.49,1843.12,33.75,4.91,500.4
31.35,85.68,3341.4,12.62,2.38,744.16
34.57,57.65,6795.36,27.03,0.61,579.86
30.81,43.62,6553.13,30.33,4.15,425.8
21.9,75.97,1686.0,26.35,3.66,697.36
28.25,76.44,8655.85,32.24,2.79,553.19
31.46,87.21,3511.84,25.46,3.3,741.14
30.3,38.34,1872.79,19.75,3.31,585.86
28.41,58.91,3092.56,12.15,1.39,329.22
20.82,49.98,8785.77,32.66,3.23,476.75
27.2,33.59,2743.45,22.02,1.58,645.23
24.0,45.8,9659.99,25.37,1.44,410.57
27.5,72.85,7260.92,14.49,1.33,404.13
23.27,84.99,4277.54,38.58,1.68,482.2
34.51,50.35,4967.97,35.03,2.08,333.47
29.9,37.34,4910.72,39.59,2.67,700.44
29.54,32.2,5022.26,15.24,2.02,421.04
23.0,41.64,8650.33,28.47,2.06,352.41
16.2,53.18,2243.61,20.29,1.78,424.86
18.16,88.89,9048.34,31.48,2.36,423.82
19.68,38.46,6809.58,19.49,4.86,664.56
23.53,80.32,8000.2,14.53,0.97,797.52
32.51,45.63,2939.34,10.85,1.64,688.56
34.76,67.81,6224.41,21.02,3.81,550.4
25.07,54.46,9384.73,19.46,2.52,410.61
17.99,85.49,2845.48,29.01,4.32,446.33
22.26,69.63,4865.0,31.53,1.81,762.01
26.81,76.03,7923.84,32.78,1.92,731.78
29.05,38.74,8511.51,27.75,4.67,594.06
23.45,66.77,7139.25,23.62,1.56,440.73
16.5,46.3,2800.5,19.98,2.69,717.52
19.12,75.6,7532.25,34.69,4.88,465.38
15.03,66.0,8212.4,32.8,2.89,496.9
26.26,88.07,4377.66,37.62,1.87,611.52
16.08,42.33,1961.74,20.57,0.8,702.58
27.47,67.15,9241.12,28.36,0.82,751.18
15.35,82.29,4231.4,35.86,2.89,472.97
16.18,88.85,2479.36,38.07,2.39,520.4
18.44,61.51,6746.77,13.35,2.22,500.22
18.0,30.9,9747.17,24.45,2.13,590.63
16.57,79.84,8217.41,33.42,2.88,650.34
19.96,56.76,6850.19,29.62,3.35,755.81
30.96,31.09,9161.62,10.46,4.32,574.11
16.02,87.17,7842.04,22.31,2.29,790.09
23.73,40.67,2875.82,35.47,1.95,677.92
28.76,72.35,5183.99,37.31,3.07,524.24
19.03,59.23,4016.94,39.01,1.92,344.99
28.69,55.2,6973.33,39.01,3.4,684.67
15.52,72.03,6421.64,19.74,4.66,658.27
25.24,30.19,8082.66,27.18,4.62,757.21
33.86,81.19,9302.57,19.39,2.39,741.5
24.65,85.74,1179.49,12.73,2.33,622.45
21.83,75.35,7475.05,32.66,1.26,418.91
17.84,84.54,6766.21,30.67,2.19,746.82
33.89,77.13,9605.18,39.93,4.21,660.41
21.65,84.03,3862.11,29.0,0.54,526.43
33.44,35.35,2364.42,12.77,1.38,704.1
27.73,38.4,6171.77,17.39,1.8,365.58
26.17,33.76,5788.16,18.94,3.63,734.14
16.82,84.71,5537.94,25.16,0.92,492.28
33.45,59.58,2728.39,28.98,4.01,494.05
28.02,64.81,9555.49,11.27,2.65,747.87
21.44,65.81,9554.53,31.73,2.25,723.53
22.81,49.45,7669.38,27.76,4.81,392.2
30.85,48.1,6951.19,13.77,4.75,612.72
24.5,71.6,9806.09,28.39,2.05,381.28
34.56,86.06,5584.88,12.06,3.06,392.18
24.04,52.3,9596.01,26.32,4.44,526.96
15.35,30.29,2635.54,27.06,3.56,361.5
27.04,40.33,6435.47,25.48,1.28,328.19
32.02,60.5,7310.7,13.78,4.62,688.36
32.94,41.44,4297.47,11.17,3.1,375.13
31.79,69.08,7954.82,37.56,2.12,551.33
26.09,46.29,9247.41,29.08,2.81,385.88
23.83,34.61,5220.6,39.09,0.94,616.4
34.03,82.31,9753.86,11.94,0.81,418.83
30.33,34.54,2386.29,25.43,0.79,514.82
33.0,41.48,9555.07,26.38,1.04,650.94
17.0,50.2,8496.45,39.63,3.99,652.79
32.07,51.63,9867.96,14.21,3.68,646.88
25.54,31.29,2287.21,34.08,4.7,313.18
18.34,55.95,3050.48,25.13,3.48,317.81
27.07,59.52,7897.97,11.23,4.86,373.22
15.33,77.76,7143.43,37.06,1.58,447.16
21.98,61.9,5936.04,18.27,4.31,535.94
24.83,35.52,9158.48,32.04,2.22,626.17
33.39,76.14,5933.29,25.57,3.63,560.24
33.77,34.6,7674.78,29.27,3.87,589.1
16.5,80.61,9009.91,23.05,2.48,774.16
15.21,33.53,2224.03,16.23,1.99,493.05
33.07,52.17,3524.88,12.79,3.22,341.06
18.94,41.56,7889.76,10.52,3.3,589.64
27.38,48.84,7667.76,38.77,1.43,345.27
27.45,85.79,8005.06,19.17,3.63,738.59
15.29,44.41,3292.11,37.06,3.41,769.24
21.0,73.58,5482.66,27.65,0.98,757.55
23.46,89.95,1617.75,37.14,1.84,506.19
34.55,40.5,3758.36,20.3,4.96,563.95
26.81,41.16,5833.34,23.09,0.84,494.96
30.06,44.59,2894.27,24.32,2.08,489.21
25.2,71.95,7545.27,14.45,2.03,480.75
15.44,35.87,1942.11,19.81,4.99,320.74
23.66,68.24,4571.74,15.05,2.34,426.63
24.53,61.66,2618.23,22.83,3.46,456.29
31.99,53.18,6794.83,32.41,2.07,705.22
18.32,35.76,7859.34,14.52,0.83,326.33
18.33,34.61,4273.67,38.34,1.36,666.35
17.92,53.6,9381.99,28.58,1.78,387.92
27.76,46.33,8105.67,31.51,2.87,778.45
26.82,36.52,4555.14,32.96,4.04,331.74
28.2,67.58,3139.55,19.98,3.28,785.25
18.19,61.42,8694.35,16.39,3.63,769.88
15.97,71.67,2600.92,35.61,4.97,470.99
29.33,40.66,7168.17,36.34,1.88,798.47
29.17,58.48,5191.98,29.33,0.61,584.56
27.39,53.38,6618.18,38.29,4.72,376.09
